date,site_no,Temperature (C),Discharge (cfs),Gage Height (ft)
2021-12-18 01:00:00,12189500,4.0,3170.0,4.53
2021-12-18 01:15:00,12189500,4.0,3170.0,4.53
2021-12-18 01:30:00,12189500,4.0,3170.0,4.53
2021-12-18 01:45:00,12189500,4.0,3170.0,4.53
2021-12-18 02:00:00,12189500,3.9,3180.0,4.54
2021-12-18 02:15:00,12189500,3.9,3180.0,4.54
2021-12-18 02:30:00,12189500,3.9,3180.0,4.54
2021-12-18 02:45:00,12189500,3.8,3180.0,4.54
2021-12-18 03:00:00,12189500,3.8,3180.0,4.54
2021-12-18 03:15:00,12189500,3.8,3200.0,4.55
2021-12-18 03:30:00,12189500,3.7,3180.0,4.54
2021-12-18 03:45:00,12189500,3.7,3200.0,4.55
2021-12-18 04:00:00,12189500,3.7,3200.0,4.55
2021-12-18 04:15:00,12189500,3.6,3200.0,4.55
2021-12-18 04:30:00,12189500,3.6,3200.0,4.55
2021-12-18 04:45:00,12189500,3.6,3200.0,4.55
2021-12-18 05:00:00,12189500,3.5,3200.0,4.55
2021-12-18 05:15:00,12189500,3.5,3200.0,4.55
2021-12-18 05:30:00,12189500,3.5,3220.0,4.56
2021-12-18 05:45:00,12189500,3.5,3220.0,4.56
2021-12-18 06:00:00,12189500,3.6,3200.0,4.55
2021-12-18 06:15:00,12189500,3.6,3240.0,4.57
2021-12-18 06:30:00,12189500,3.6,3220.0,4.56
2021-12-18 06:45:00,12189500,3.6,3240.0,4.57
2021-12-18 07:00:00,12189500,3.6,3260.0,4.58
2021-12-18 07:15:00,12189500,3.6,3260.0,4.58
2021-12-18 07:30:00,12189500,3.6,3260.0,4.58
2021-12-18 07:45:00,12189500,3.6,3290.0,4.6
2021-12-18 08:00:00,12189500,3.6,3290.0,4.6
2021-12-18 08:15:00,12189500,3.6,3310.0,4.61
2021-12-18 08:30:00,12189500,3.6,3310.0,4.61
2021-12-18 08:45:00,12189500,3.6,3310.0,4.61
2021-12-18 09:00:00,12189500,3.6,3330.0,4.62
2021-12-18 09:15:00,12189500,3.6,3350.0,4.63
2021-12-18 09:30:00,12189500,3.6,3370.0,4.64
2021-12-18 09:45:00,12189500,3.6,3390.0,4.65
2021-12-18 10:00:00,12189500,3.6,3430.0,4.67
2021-12-18 10:15:00,12189500,3.6,3440.0,4.68
2021-12-18 10:30:00,12189500,3.6,3440.0,4.68
2021-12-18 10:45:00,12189500,3.6,3460.0,4.69
2021-12-18 11:00:00,12189500,3.7,3520.0,4.72
2021-12-18 11:15:00,12189500,3.7,3540.0,4.73
2021-12-18 11:30:00,12189500,3.7,3560.0,4.74
2021-12-18 11:45:00,12189500,3.7,3580.0,4.75
2021-12-18 12:00:00,12189500,3.7,3620.0,4.77
2021-12-18 12:15:00,12189500,3.8,3640.0,4.78
2021-12-18 12:30:00,12189500,3.8,3700.0,4.81
2021-12-18 12:45:00,12189500,3.8,3720.0,4.82
2021-12-18 13:00:00,12189500,3.8,3760.0,4.84
2021-12-18 13:15:00,12189500,3.8,3820.0,4.87
2021-12-18 13:30:00,12189500,3.8,3860.0,4.89
2021-12-18 13:45:00,12189500,3.8,3940.0,4.93
2021-12-18 14:00:00,12189500,3.8,3960.0,4.94
2021-12-18 14:15:00,12189500,3.8,3990.0,4.95
2021-12-18 14:30:00,12189500,3.8,4090.0,5.0
2021-12-18 14:45:00,12189500,3.8,4160.0,5.03
2021-12-18 15:00:00,12189500,3.8,4240.0,5.07
2021-12-18 15:15:00,12189500,3.8,4350.0,5.12
2021-12-18 15:30:00,12189500,3.8,4440.0,5.16
2021-12-18 15:45:00,12189500,3.8,4580.0,5.22
2021-12-18 16:00:00,12189500,3.8,4700.0,5.27
2021-12-18 16:15:00,12189500,3.8,4860.0,5.34
2021-12-18 16:30:00,12189500,3.8,5030.0,5.41
2021-12-18 16:45:00,12189500,3.8,5230.0,5.49
2021-12-18 17:00:00,12189500,3.8,5430.0,5.57
2021-12-18 17:15:00,12189500,3.8,5700.0,5.67
2021-12-18 17:30:00,12189500,3.8,5910.0,5.75
2021-12-18 17:45:00,12189500,3.8,6190.0,5.85
2021-12-18 18:00:00,12189500,3.8,6440.0,5.94
2021-12-18 18:15:00,12189500,3.8,6620.0,6.0
2021-12-18 18:30:00,12189500,3.8,6830.0,6.07
2021-12-18 18:45:00,12189500,3.8,7010.0,6.13
2021-12-18 19:00:00,12189500,3.7,7100.0,6.16
2021-12-18 19:15:00,12189500,3.7,7280.0,6.22
2021-12-18 19:30:00,12189500,3.7,7350.0,6.24
2021-12-18 19:45:00,12189500,3.7,7540.0,6.3
2021-12-18 20:00:00,12189500,3.7,7570.0,6.31
2021-12-18 20:15:00,12189500,3.7,7670.0,6.34
2021-12-18 20:30:00,12189500,3.7,7700.0,6.35
2021-12-18 20:45:00,12189500,3.7,7800.0,6.38
2021-12-18 21:00:00,12189500,3.7,7830.0,6.39
2021-12-18 21:15:00,12189500,3.8,7860.0,6.4
2021-12-18 21:30:00,12189500,3.7,7830.0,6.39
2021-12-18 21:45:00,12189500,3.8,7830.0,6.39
2021-12-18 22:00:00,12189500,3.8,7760.0,6.37
2021-12-18 22:15:00,12189500,3.8,7760.0,6.37
2021-12-18 22:30:00,12189500,3.8,7670.0,6.34
2021-12-18 22:45:00,12189500,3.8,7600.0,6.32
2021-12-18 23:00:00,12189500,3.8,7540.0,6.3
2021-12-18 23:15:00,12189500,3.8,7470.0,6.28
2021-12-18 23:30:00,12189500,3.8,7440.0,6.27
2021-12-18 23:45:00,12189500,3.8,7380.0,6.25
2021-12-19 00:00:00,12189500,3.8,7280.0,6.22
2021-12-19 00:15:00,12189500,3.9,7220.0,6.2
2021-12-19 00:30:00,12189500,3.9,7160.0,6.18
2021-12-19 00:45:00,12189500,3.9,7100.0,6.16
2021-12-19 01:00:00,12189500,3.9,7070.0,6.15
2021-12-19 01:15:00,12189500,3.9,6950.0,6.11
2021-12-19 01:30:00,12189500,3.9,6880.0,6.09
2021-12-19 01:45:00,12189500,3.9,6790.0,6.06
2021-12-19 02:00:00,12189500,3.9,6770.0,6.05
2021-12-19 02:15:00,12189500,3.9,6740.0,6.04
2021-12-19 02:30:00,12189500,3.9,6650.0,6.01
2021-12-19 02:45:00,12189500,3.9,6620.0,6.0
2021-12-19 03:00:00,12189500,3.9,6530.0,5.97
2021-12-19 03:15:00,12189500,3.9,6500.0,5.96
2021-12-19 03:30:00,12189500,3.9,6440.0,5.94
2021-12-19 03:45:00,12189500,3.9,6390.0,5.92
2021-12-19 04:00:00,12189500,3.9,6330.0,5.9
2021-12-19 04:15:00,12189500,3.9,6330.0,5.9
2021-12-19 04:30:00,12189500,3.9,6240.0,5.87
2021-12-19 04:45:00,12189500,3.9,6160.0,5.84
2021-12-19 05:00:00,12189500,3.9,6130.0,5.83
2021-12-19 05:15:00,12189500,3.9,6100.0,5.82
2021-12-19 05:30:00,12189500,3.9,6050.0,5.8
2021-12-19 05:45:00,12189500,3.9,5990.0,5.78
2021-12-19 06:00:00,12189500,3.9,5940.0,5.76
2021-12-19 06:15:00,12189500,3.9,5910.0,5.75
2021-12-19 06:30:00,12189500,4.0,5880.0,5.74
2021-12-19 06:45:00,12189500,4.0,5800.0,5.71
2021-12-19 07:00:00,12189500,4.0,5800.0,5.71
2021-12-19 07:15:00,12189500,4.0,5770.0,5.7
2021-12-19 07:30:00,12189500,4.0,5750.0,5.69
2021-12-19 07:45:00,12189500,4.0,5720.0,5.68
2021-12-19 08:00:00,12189500,4.0,5670.0,5.66
2021-12-19 08:15:00,12189500,4.0,5640.0,5.65
2021-12-19 08:30:00,12189500,4.0,5610.0,5.64
2021-12-19 08:45:00,12189500,4.0,5590.0,5.63
2021-12-19 09:00:00,12189500,4.0,5590.0,5.63
2021-12-19 09:15:00,12189500,4.0,5540.0,5.61
2021-12-19 09:30:00,12189500,4.0,5510.0,5.6
2021-12-19 09:45:00,12189500,4.1,5480.0,5.59
2021-12-19 10:00:00,12189500,4.1,5460.0,5.58
2021-12-19 10:15:00,12189500,4.1,5430.0,5.57
2021-12-19 10:30:00,12189500,4.1,5410.0,5.56
2021-12-19 10:45:00,12189500,4.1,5380.0,5.55
2021-12-19 11:00:00,12189500,4.1,5330.0,5.53
2021-12-19 11:15:00,12189500,4.2,5330.0,5.53
2021-12-19 11:30:00,12189500,4.2,5300.0,5.52
2021-12-19 11:45:00,12189500,4.2,5250.0,5.5
2021-12-19 12:00:00,12189500,4.3,5250.0,5.5
2021-12-19 12:15:00,12189500,4.3,5200.0,5.48
2021-12-19 12:30:00,12189500,4.3,5250.0,5.5
2021-12-19 12:45:00,12189500,4.3,5180.0,5.47
2021-12-19 13:00:00,12189500,4.4,5180.0,5.47
2021-12-19 13:15:00,12189500,4.4,5150.0,5.46
2021-12-19 13:30:00,12189500,4.4,5130.0,5.45
2021-12-19 13:45:00,12189500,4.4,5130.0,5.45
2021-12-19 14:00:00,12189500,4.5,5100.0,5.44
2021-12-19 14:15:00,12189500,4.5,5080.0,5.43
2021-12-19 14:30:00,12189500,4.6,5050.0,5.42
2021-12-19 14:45:00,12189500,4.6,5030.0,5.41
2021-12-19 15:00:00,12189500,4.6,5030.0,5.41
2021-12-19 15:15:00,12189500,4.6,5010.0,5.4
2021-12-19 15:30:00,12189500,4.6,4980.0,5.39
2021-12-19 15:45:00,12189500,4.6,4960.0,5.38
2021-12-19 16:00:00,12189500,4.6,4930.0,5.37
2021-12-19 16:15:00,12189500,4.6,4930.0,5.37
2021-12-19 16:30:00,12189500,4.6,4910.0,5.36
2021-12-19 16:45:00,12189500,4.6,4910.0,5.36
2021-12-19 17:00:00,12189500,4.6,4880.0,5.35
2021-12-19 17:15:00,12189500,4.6,4860.0,5.34
2021-12-19 17:30:00,12189500,4.6,4840.0,5.33
2021-12-19 17:45:00,12189500,4.6,4810.0,5.32
2021-12-19 18:00:00,12189500,4.6,4810.0,5.32
2021-12-19 18:15:00,12189500,4.5,4790.0,5.31
2021-12-19 18:30:00,12189500,4.5,4790.0,5.31
2021-12-19 18:45:00,12189500,4.5,4740.0,5.29
2021-12-19 19:00:00,12189500,4.5,4740.0,5.29
2021-12-19 19:15:00,12189500,4.4,4770.0,5.3
2021-12-19 19:30:00,12189500,4.4,4720.0,5.28
2021-12-19 19:45:00,12189500,4.4,4720.0,5.28
2021-12-19 20:00:00,12189500,4.4,4690.0,5.27
2021-12-19 20:15:00,12189500,4.3,4690.0,5.27
2021-12-19 20:30:00,12189500,4.3,4670.0,5.26
2021-12-19 20:45:00,12189500,4.3,4670.0,5.26
2021-12-19 21:00:00,12189500,4.2,4650.0,5.25
2021-12-19 21:15:00,12189500,4.2,4670.0,5.26
2021-12-19 21:30:00,12189500,4.2,4620.0,5.24
2021-12-19 21:45:00,12189500,4.2,4600.0,5.23
2021-12-19 22:00:00,12189500,4.2,4600.0,5.23
2021-12-19 22:15:00,12189500,4.1,4620.0,5.24
2021-12-19 22:30:00,12189500,4.1,4580.0,5.22
2021-12-19 22:45:00,12189500,4.1,4580.0,5.22
2021-12-19 23:00:00,12189500,4.1,4560.0,5.21
2021-12-19 23:15:00,12189500,4.1,4530.0,5.2
2021-12-19 23:30:00,12189500,4.1,4530.0,5.2
2021-12-19 23:45:00,12189500,4.1,4560.0,5.21
2021-12-20 00:00:00,12189500,4.0,4510.0,5.19
2021-12-20 00:15:00,12189500,4.0,4490.0,5.18
2021-12-20 00:30:00,12189500,4.0,4490.0,5.18
2021-12-20 00:45:00,12189500,4.0,4490.0,5.18
2021-12-20 01:00:00,12189500,4.0,4460.0,5.17
2021-12-20 01:15:00,12189500,4.0,4440.0,5.16
2021-12-20 01:30:00,12189500,3.9,4420.0,5.15
2021-12-20 01:45:00,12189500,3.9,4420.0,5.15
2021-12-20 02:00:00,12189500,3.9,4440.0,5.16
2021-12-20 02:15:00,12189500,3.9,4420.0,5.15
2021-12-20 02:30:00,12189500,3.9,4420.0,5.15
2021-12-20 02:45:00,12189500,3.8,4400.0,5.14
2021-12-20 03:00:00,12189500,3.8,4370.0,5.13
2021-12-20 03:15:00,12189500,3.8,4370.0,5.13
2021-12-20 03:30:00,12189500,3.8,4370.0,5.13
2021-12-20 03:45:00,12189500,3.8,4350.0,5.12
2021-12-20 04:00:00,12189500,3.8,4350.0,5.12
2021-12-20 04:15:00,12189500,3.8,4350.0,5.12
2021-12-20 04:30:00,12189500,3.8,4330.0,5.11
2021-12-20 04:45:00,12189500,3.7,4310.0,5.1
2021-12-20 05:00:00,12189500,3.7,4370.0,5.13
2021-12-20 05:15:00,12189500,3.7,4310.0,5.1
2021-12-20 05:30:00,12189500,3.7,4310.0,5.1
2021-12-20 05:45:00,12189500,3.7,4260.0,5.08
2021-12-20 06:00:00,12189500,3.6,4280.0,5.09
2021-12-20 06:15:00,12189500,3.6,4240.0,5.07
2021-12-20 06:30:00,12189500,3.6,4240.0,5.07
2021-12-20 06:45:00,12189500,3.6,4260.0,5.08
2021-12-20 07:00:00,12189500,3.6,4240.0,5.07
2021-12-20 07:15:00,12189500,3.6,4240.0,5.07
2021-12-20 07:30:00,12189500,3.6,4220.0,5.06
2021-12-20 07:45:00,12189500,3.6,4200.0,5.05
2021-12-20 08:00:00,12189500,3.6,4240.0,5.07
2021-12-20 08:15:00,12189500,3.6,4180.0,5.04
2021-12-20 08:30:00,12189500,3.6,4200.0,5.05
2021-12-20 08:45:00,12189500,3.6,4180.0,5.04
2021-12-20 09:00:00,12189500,3.5,4150.0,5.03
2021-12-20 09:15:00,12189500,3.6,4180.0,5.04
2021-12-20 09:30:00,12189500,3.5,4180.0,5.04
2021-12-20 09:45:00,12189500,3.5,4150.0,5.03
2021-12-20 10:00:00,12189500,3.6,4130.0,5.02
2021-12-20 10:15:00,12189500,3.5,4130.0,5.02
2021-12-20 10:30:00,12189500,3.5,4130.0,5.02
2021-12-20 10:45:00,12189500,3.5,4130.0,5.02
2021-12-20 11:00:00,12189500,3.5,4110.0,5.01
2021-12-20 11:15:00,12189500,3.6,4110.0,5.01
2021-12-20 11:30:00,12189500,3.6,4090.0,5.0
2021-12-20 11:45:00,12189500,3.6,4090.0,5.0
2021-12-20 12:00:00,12189500,3.6,4070.0,4.99
2021-12-20 12:15:00,12189500,3.6,4090.0,5.0
2021-12-20 12:30:00,12189500,3.6,4070.0,4.99
2021-12-20 12:45:00,12189500,3.7,4070.0,4.99
2021-12-20 13:00:00,12189500,3.7,4050.0,4.98
2021-12-20 13:15:00,12189500,3.7,4050.0,4.98
2021-12-20 13:30:00,12189500,3.7,4050.0,4.98
2021-12-20 13:45:00,12189500,3.8,4050.0,4.98
2021-12-20 14:00:00,12189500,3.8,4050.0,4.98
2021-12-20 14:15:00,12189500,3.8,4050.0,4.98
2021-12-20 14:30:00,12189500,3.8,4050.0,4.98
2021-12-20 14:45:00,12189500,3.8,4000.0,4.96
2021-12-20 15:00:00,12189500,3.8,4000.0,4.96
2021-12-20 15:15:00,12189500,3.9,4030.0,4.97
2021-12-20 15:30:00,12189500,3.9,3980.0,4.95
2021-12-20 15:45:00,12189500,3.8,4000.0,4.96
2021-12-20 16:00:00,12189500,3.8,3980.0,4.95
2021-12-20 16:15:00,12189500,3.8,4000.0,4.96
2021-12-20 16:30:00,12189500,3.8,3960.0,4.94
2021-12-20 16:45:00,12189500,3.8,3960.0,4.94
2021-12-20 17:00:00,12189500,3.8,3960.0,4.94
2021-12-20 17:15:00,12189500,3.8,3960.0,4.94
2021-12-20 17:30:00,12189500,3.8,3940.0,4.93
2021-12-20 17:45:00,12189500,3.8,3940.0,4.93
2021-12-20 18:00:00,12189500,3.7,3940.0,4.93
2021-12-20 18:15:00,12189500,3.7,3920.0,4.92
2021-12-20 18:30:00,12189500,3.7,3920.0,4.92
2021-12-20 18:45:00,12189500,3.7,3920.0,4.92
2021-12-20 19:00:00,12189500,3.7,3920.0,4.92
2021-12-20 19:15:00,12189500,3.7,3900.0,4.91
2021-12-20 19:30:00,12189500,3.7,3900.0,4.91
2021-12-20 19:45:00,12189500,3.7,3920.0,4.92
2021-12-20 20:00:00,12189500,3.7,3900.0,4.91
2021-12-20 20:15:00,12189500,3.7,3900.0,4.91
2021-12-20 20:30:00,12189500,3.6,3880.0,4.9
2021-12-20 20:45:00,12189500,3.6,3880.0,4.9
2021-12-20 21:00:00,12189500,3.6,3880.0,4.9
2021-12-20 21:15:00,12189500,3.6,3860.0,4.89
2021-12-20 21:30:00,12189500,3.6,3860.0,4.89
2021-12-20 21:45:00,12189500,3.6,3860.0,4.89
2021-12-20 22:00:00,12189500,3.6,3880.0,4.9
2021-12-20 22:15:00,12189500,3.6,3840.0,4.88
2021-12-20 22:30:00,12189500,3.6,3860.0,4.89
2021-12-20 22:45:00,12189500,3.6,3840.0,4.88
2021-12-20 23:00:00,12189500,3.5,3820.0,4.87
2021-12-20 23:15:00,12189500,3.5,3840.0,4.88
2021-12-20 23:30:00,12189500,3.5,3820.0,4.87
2021-12-20 23:45:00,12189500,3.5,3820.0,4.87
2021-12-21 00:00:00,12189500,3.5,3820.0,4.87
2021-12-21 00:15:00,12189500,3.5,3800.0,4.86
2021-12-21 00:30:00,12189500,3.5,3800.0,4.86
2021-12-21 00:45:00,12189500,3.5,3780.0,4.85
2021-12-21 01:00:00,12189500,3.5,3800.0,4.86
2021-12-21 01:15:00,12189500,3.5,3780.0,4.85
2021-12-21 01:30:00,12189500,3.5,3780.0,4.85
2021-12-21 01:45:00,12189500,3.5,3760.0,4.84
2021-12-21 02:00:00,12189500,3.5,3780.0,4.85
2021-12-21 02:15:00,12189500,3.5,3760.0,4.84
2021-12-21 02:30:00,12189500,3.5,3760.0,4.84
2021-12-21 02:45:00,12189500,3.5,3740.0,4.83
2021-12-21 03:00:00,12189500,3.5,3760.0,4.84
2021-12-21 03:15:00,12189500,3.5,3760.0,4.84
2021-12-21 03:30:00,12189500,3.4,3760.0,4.84
2021-12-21 03:45:00,12189500,3.4,3740.0,4.83
2021-12-21 04:00:00,12189500,3.4,3740.0,4.83
2021-12-21 04:15:00,12189500,3.4,3740.0,4.83
2021-12-21 04:30:00,12189500,3.4,3720.0,4.82
2021-12-21 04:45:00,12189500,3.4,3720.0,4.82
2021-12-21 05:00:00,12189500,3.4,3720.0,4.82
2021-12-21 05:15:00,12189500,3.4,3700.0,4.81
2021-12-21 05:30:00,12189500,3.4,3700.0,4.81
2021-12-21 05:45:00,12189500,3.4,3700.0,4.81
2021-12-21 06:00:00,12189500,3.4,3700.0,4.81
2021-12-21 06:15:00,12189500,3.4,3700.0,4.81
2021-12-21 06:30:00,12189500,3.4,3680.0,4.8
2021-12-21 06:45:00,12189500,3.4,3680.0,4.8
2021-12-21 07:00:00,12189500,3.4,3680.0,4.8
2021-12-21 07:15:00,12189500,3.4,3680.0,4.8
2021-12-21 07:30:00,12189500,3.4,3680.0,4.8
2021-12-21 07:45:00,12189500,3.4,3660.0,4.79
2021-12-21 08:00:00,12189500,3.4,3660.0,4.79
2021-12-21 08:15:00,12189500,3.4,3640.0,4.78
2021-12-21 08:30:00,12189500,3.4,3660.0,4.79
2021-12-21 08:45:00,12189500,3.4,3640.0,4.78
2021-12-21 09:00:00,12189500,3.4,3640.0,4.78
2021-12-21 09:15:00,12189500,3.4,3640.0,4.78
2021-12-21 09:30:00,12189500,3.5,3640.0,4.78
2021-12-21 09:45:00,12189500,3.5,3640.0,4.78
2021-12-21 10:00:00,12189500,3.5,3620.0,4.77
2021-12-21 10:15:00,12189500,3.5,3620.0,4.77
2021-12-21 10:30:00,12189500,3.6,3640.0,4.78
2021-12-21 10:45:00,12189500,3.6,3620.0,4.77
2021-12-21 11:00:00,12189500,3.6,3620.0,4.77
2021-12-21 11:15:00,12189500,3.6,3620.0,4.77
2021-12-21 11:30:00,12189500,3.6,3600.0,4.76
2021-12-21 11:45:00,12189500,3.7,3620.0,4.77
2021-12-21 12:00:00,12189500,3.7,3580.0,4.75
2021-12-21 12:15:00,12189500,3.7,3600.0,4.76
2021-12-21 12:30:00,12189500,3.7,3600.0,4.76
2021-12-21 12:45:00,12189500,3.8,3600.0,4.76
2021-12-21 13:00:00,12189500,3.8,3560.0,4.74
2021-12-21 13:15:00,12189500,3.9,3580.0,4.75
2021-12-21 13:30:00,12189500,3.9,3580.0,4.75
2021-12-21 13:45:00,12189500,4.0,3560.0,4.74
2021-12-21 14:00:00,12189500,4.0,3560.0,4.74
2021-12-21 14:15:00,12189500,4.0,3560.0,4.74
2021-12-21 14:30:00,12189500,4.1,3560.0,4.74
2021-12-21 14:45:00,12189500,4.1,3560.0,4.74
2021-12-21 15:00:00,12189500,4.1,3560.0,4.74
2021-12-21 15:15:00,12189500,4.1,3580.0,4.75
2021-12-21 15:30:00,12189500,4.1,3540.0,4.73
2021-12-21 15:45:00,12189500,4.2,3560.0,4.74
2021-12-21 16:00:00,12189500,4.2,3540.0,4.73
2021-12-21 16:15:00,12189500,4.2,3560.0,4.74
2021-12-21 16:30:00,12189500,4.2,3540.0,4.73
2021-12-21 16:45:00,12189500,4.2,3540.0,4.73
2021-12-21 17:00:00,12189500,4.2,3560.0,4.74
2021-12-21 17:15:00,12189500,4.2,3540.0,4.73
2021-12-21 17:30:00,12189500,4.3,3540.0,4.73
2021-12-21 17:45:00,12189500,4.3,3520.0,4.72
2021-12-21 18:00:00,12189500,4.3,3540.0,4.73
2021-12-21 18:15:00,12189500,4.3,3520.0,4.72
2021-12-21 18:30:00,12189500,4.3,3520.0,4.72
2021-12-21 18:45:00,12189500,4.3,3520.0,4.72
2021-12-21 19:00:00,12189500,4.3,3520.0,4.72
2021-12-21 19:15:00,12189500,4.3,3500.0,4.71
2021-12-21 19:30:00,12189500,4.3,3540.0,4.73
2021-12-21 19:45:00,12189500,4.3,3520.0,4.72
2021-12-21 20:00:00,12189500,4.3,3520.0,4.72
2021-12-21 20:15:00,12189500,4.3,3500.0,4.71
2021-12-21 20:30:00,12189500,4.3,3520.0,4.72
2021-12-21 20:45:00,12189500,4.3,3520.0,4.72
2021-12-21 21:00:00,12189500,4.3,3520.0,4.72
2021-12-21 21:15:00,12189500,4.3,3540.0,4.73
2021-12-21 21:30:00,12189500,4.3,3540.0,4.73
2021-12-21 21:45:00,12189500,4.3,3520.0,4.72
2021-12-21 22:00:00,12189500,4.3,3560.0,4.74
2021-12-21 22:15:00,12189500,4.3,3540.0,4.73
2021-12-21 22:30:00,12189500,4.3,3540.0,4.73
2021-12-21 22:45:00,12189500,4.3,3560.0,4.74
2021-12-21 23:00:00,12189500,4.3,3560.0,4.74
2021-12-21 23:15:00,12189500,4.3,3560.0,4.74
2021-12-21 23:30:00,12189500,4.3,3560.0,4.74
2021-12-21 23:45:00,12189500,4.4,3580.0,4.75
2021-12-22 00:00:00,12189500,4.4,3580.0,4.75
2021-12-22 00:15:00,12189500,4.3,3600.0,4.76
2021-12-22 00:30:00,12189500,4.4,3630.0,4.78
2021-12-22 00:45:00,12189500,4.4,3650.0,4.79
2021-12-22 01:00:00,12189500,4.4,3670.0,4.8
2021-12-22 01:15:00,12189500,4.4,3710.0,4.82
2021-12-22 01:30:00,12189500,4.4,3710.0,4.82
2021-12-22 01:45:00,12189500,4.4,3750.0,4.84
2021-12-22 02:00:00,12189500,4.4,3750.0,4.84
2021-12-22 02:15:00,12189500,4.4,3750.0,4.84
2021-12-22 02:30:00,12189500,4.4,3820.0,4.87
2021-12-22 02:45:00,12189500,4.4,3860.0,4.89
2021-12-22 03:00:00,12189500,4.4,3880.0,4.9
2021-12-22 03:15:00,12189500,4.4,3900.0,4.91
2021-12-22 03:30:00,12189500,4.4,3920.0,4.92
2021-12-22 03:45:00,12189500,4.4,3980.0,4.95
2021-12-22 04:00:00,12189500,4.4,4000.0,4.96
2021-12-22 04:15:00,12189500,4.4,4040.0,4.98
2021-12-22 04:30:00,12189500,4.4,4090.0,5.0
2021-12-22 04:45:00,12189500,4.4,4130.0,5.02
2021-12-22 05:00:00,12189500,4.4,4190.0,5.05
2021-12-22 05:15:00,12189500,4.4,4240.0,5.07
2021-12-22 05:30:00,12189500,4.4,4330.0,5.11
2021-12-22 05:45:00,12189500,4.4,4390.0,5.14
2021-12-22 06:00:00,12189500,4.4,4440.0,5.16
2021-12-22 06:15:00,12189500,4.4,4530.0,5.2
2021-12-22 06:30:00,12189500,4.4,4640.0,5.25
2021-12-22 06:45:00,12189500,4.4,4710.0,5.28
2021-12-22 07:00:00,12189500,4.4,4810.0,5.32
2021-12-22 07:15:00,12189500,4.4,4860.0,5.34
2021-12-22 07:30:00,12189500,4.4,4930.0,5.37
2021-12-22 07:45:00,12189500,4.4,5000.0,5.4
2021-12-22 08:00:00,12189500,4.5,5080.0,5.43
2021-12-22 08:15:00,12189500,4.4,5120.0,5.45
2021-12-22 08:30:00,12189500,4.4,5200.0,5.48
2021-12-22 08:45:00,12189500,4.5,5220.0,5.49
2021-12-22 09:00:00,12189500,4.5,5300.0,5.52
2021-12-22 09:15:00,12189500,4.5,5300.0,5.52
2021-12-22 09:30:00,12189500,4.5,5380.0,5.55
2021-12-22 09:45:00,12189500,4.5,5380.0,5.55
2021-12-22 10:00:00,12189500,4.5,5400.0,5.56
2021-12-22 10:15:00,12189500,4.5,5450.0,5.58
2021-12-22 10:30:00,12189500,4.5,5510.0,5.6
2021-12-22 10:45:00,12189500,4.5,5510.0,5.6
2021-12-22 11:00:00,12189500,4.5,5560.0,5.62
2021-12-22 11:15:00,12189500,4.5,5610.0,5.64
2021-12-22 11:30:00,12189500,4.6,5640.0,5.65
2021-12-22 11:45:00,12189500,4.6,5660.0,5.66
2021-12-22 12:00:00,12189500,4.6,5740.0,5.69
2021-12-22 12:15:00,12189500,4.6,5770.0,5.7
2021-12-22 12:30:00,12189500,4.6,5850.0,5.73
2021-12-22 12:45:00,12189500,4.6,5880.0,5.74
2021-12-22 13:00:00,12189500,4.6,5900.0,5.75
2021-12-22 13:15:00,12189500,4.7,5930.0,5.76
2021-12-22 13:30:00,12189500,4.7,5930.0,5.76
2021-12-22 13:45:00,12189500,4.7,5960.0,5.77
2021-12-22 14:00:00,12189500,4.7,5990.0,5.78
2021-12-22 14:15:00,12189500,4.7,5990.0,5.78
2021-12-22 14:30:00,12189500,4.7,5990.0,5.78
2021-12-22 14:45:00,12189500,4.7,6010.0,5.79
2021-12-22 15:00:00,12189500,4.7,6010.0,5.79
2021-12-22 15:15:00,12189500,4.7,6010.0,5.79
2021-12-22 15:30:00,12189500,4.7,6040.0,5.8
2021-12-22 15:45:00,12189500,4.7,6070.0,5.81
2021-12-22 16:00:00,12189500,4.8,6040.0,5.8
2021-12-22 16:15:00,12189500,4.7,6040.0,5.8
2021-12-22 16:30:00,12189500,4.8,6070.0,5.81
2021-12-22 16:45:00,12189500,4.8,6070.0,5.81
2021-12-22 17:00:00,12189500,4.8,6100.0,5.82
2021-12-22 17:15:00,12189500,4.8,6040.0,5.8
2021-12-22 17:30:00,12189500,4.8,6070.0,5.81
2021-12-22 17:45:00,12189500,4.8,6070.0,5.81
2021-12-22 18:00:00,12189500,4.8,6040.0,5.8
2021-12-22 18:15:00,12189500,4.8,6070.0,5.81
2021-12-22 18:30:00,12189500,4.8,6070.0,5.81
2021-12-22 18:45:00,12189500,4.8,6070.0,5.81
2021-12-22 19:00:00,12189500,4.8,6070.0,5.81
2021-12-22 19:15:00,12189500,4.8,6070.0,5.81
2021-12-22 19:30:00,12189500,4.8,6070.0,5.81
2021-12-22 19:45:00,12189500,4.8,6040.0,5.8
2021-12-22 20:00:00,12189500,4.8,6070.0,5.81
2021-12-22 20:15:00,12189500,4.8,6040.0,5.8
2021-12-22 20:30:00,12189500,4.9,6100.0,5.82
2021-12-22 20:45:00,12189500,4.9,6100.0,5.82
2021-12-22 21:00:00,12189500,4.9,6070.0,5.81
